stable_id,platform,title,canonical_url,rejection_reason,path
github-paradime-io-dbt-llm-evals,github,paradime-io/dbt-llm-evals,https://github.com/paradime-io/dbt-llm-evals,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/paradime-io-dbt-llm-evals--github-paradime-io-dbt-llm-evals.json
github-peakflo-20x,github,peakflo/20x,https://github.com/peakflo/20x,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/peakflo-20x--github-peakflo-20x.json
github-pingcy-ace-langgraph,github,pingcy/ace-langgraph,https://github.com/pingcy/ace-langgraph,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/pingcy-ace-langgraph--github-pingcy-ace-langgraph.json
github-pivlab-manubot-ai-editor-evals,github,pivlab/manubot-ai-editor-evals,https://github.com/pivlab/manubot-ai-editor-evals,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/pivlab-manubot-ai-editor-evals--github-pivlab-manubot-ai-editor-evals.json
github-pkkulk-llm-prompt-evaluation-system,github,pkkulk/LLM-Prompt-Evaluation-System,https://github.com/pkkulk/LLM-Prompt-Evaluation-System,README/description did not establish a substantive learning or evaluation mechanism.,sources/github/rejected/pkkulk-llm-prompt-evaluation-system--github-pkkulk-llm-prompt-evaluation-system.json
github-prompt-foundry-python-sdk,github,prompt-foundry/python-sdk,https://github.com/prompt-foundry/python-sdk,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/prompt-foundry-python-sdk--github-prompt-foundry-python-sdk.json
github-prompt-foundry-typescript-sdk,github,prompt-foundry/typescript-sdk,https://github.com/prompt-foundry/typescript-sdk,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/prompt-foundry-typescript-sdk--github-prompt-foundry-typescript-sdk.json
github-prompthon-io-agent-systems-handbook,github,Prompthon-IO/agent-systems-handbook,https://github.com/Prompthon-IO/agent-systems-handbook,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/prompthon-io-agent-systems-handbook--github-prompthon-io-agent-systems-handbook.json
github-pskoett-self-improving-agent,github,pskoett/self-improving-agent,https://github.com/pskoett/self-improving-agent,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/pskoett-self-improving-agent--github-pskoett-self-improving-agent.json
github-qualifire-dev-rogue,github,qualifire-dev/rogue,https://github.com/qualifire-dev/rogue,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/qualifire-dev-rogue--github-qualifire-dev-rogue.json
github-radanliev-agentic-ai-security-demos,github,radanliev/Agentic-AI-Security-Demos,https://github.com/radanliev/Agentic-AI-Security-Demos,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/radanliev-agentic-ai-security-demos--github-radanliev-agentic-ai-security-demos.json
github-redis-agent-memory-server,github,redis/agent-memory-server,https://github.com/redis/agent-memory-server,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/redis-agent-memory-server--github-redis-agent-memory-server.json
github-revans-skill-eval,github,revans/skill-eval,https://github.com/revans/skill-eval,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/revans-skill-eval--github-revans-skill-eval.json
github-reworkd-bananalyzer,github,reworkd/bananalyzer,https://github.com/reworkd/bananalyzer,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/reworkd-bananalyzer--github-reworkd-bananalyzer.json
github-rmatteoda-prompt-eval-light,github,rmatteoda/prompt_eval_light,https://github.com/rmatteoda/prompt_eval_light,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/rmatteoda-prompt-eval-light--github-rmatteoda-prompt-eval-light.json
github-run-llama-agents-observability-demo,github,run-llama/agents-observability-demo,https://github.com/run-llama/agents-observability-demo,README/description did not establish a substantive learning or evaluation mechanism.,sources/github/rejected/run-llama-agents-observability-demo--github-run-llama-agents-observability-demo.json
github-sambowyer-bayes-evals,github,sambowyer/bayes_evals,https://github.com/sambowyer/bayes_evals,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/sambowyer-bayes-evals--github-sambowyer-bayes-evals.json
github-sarvamai-llm-intent-entity,github,sarvamai/llm_intent_entity,https://github.com/sarvamai/llm_intent_entity,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/sarvamai-llm-intent-entity--github-sarvamai-llm-intent-entity.json
github-shichun-liu-agent-memory-paper-list,github,Shichun-Liu/Agent-Memory-Paper-List,https://github.com/Shichun-Liu/Agent-Memory-Paper-List,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/shichun-liu-agent-memory-paper-list--github-shichun-liu-agent-memory-paper-list.json
github-shisa-ai-shaberi,github,shisa-ai/shaberi,https://github.com/shisa-ai/shaberi,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/shisa-ai-shaberi--github-shisa-ai-shaberi.json
github-simonlucas-planet-wars-rts,github,SimonLucas/planet-wars-rts,https://github.com/SimonLucas/planet-wars-rts,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/simonlucas-planet-wars-rts--github-simonlucas-planet-wars-rts.json
github-simonw-llm-evals-plugin,github,simonw/llm-evals-plugin,https://github.com/simonw/llm-evals-plugin,README/description did not establish a substantive learning or evaluation mechanism.,sources/github/rejected/simonw-llm-evals-plugin--github-simonw-llm-evals-plugin.json
github-sinaptia-ruby-llm-evals,github,sinaptia/ruby_llm-evals,https://github.com/sinaptia/ruby_llm-evals,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/sinaptia-ruby-llm-evals--github-sinaptia-ruby-llm-evals.json
github-soarcer-synapse,github,Soarcer/synapse,https://github.com/Soarcer/synapse,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/soarcer-synapse--github-soarcer-synapse.json
github-strands-labs-robots-sim,github,strands-labs/robots-sim,https://github.com/strands-labs/robots-sim,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/strands-labs-robots-sim--github-strands-labs-robots-sim.json
github-swarmclawai-swarmclaw,github,swarmclawai/swarmclaw,https://github.com/swarmclawai/swarmclaw,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/swarmclawai-swarmclaw--github-swarmclawai-swarmclaw.json
github-swarmclawai-swarmvault,github,swarmclawai/swarmvault,https://github.com/swarmclawai/swarmvault,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/swarmclawai-swarmvault--github-swarmclawai-swarmvault.json
github-syamsasi99-prompt-evaluator,github,syamsasi99/prompt-evaluator,https://github.com/syamsasi99/prompt-evaluator,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/syamsasi99-prompt-evaluator--github-syamsasi99-prompt-evaluator.json
github-synthetic-lab-synbad,github,synthetic-lab/synbad,https://github.com/synthetic-lab/synbad,README/description did not establish a substantive learning or evaluation mechanism.,sources/github/rejected/synthetic-lab-synbad--github-synthetic-lab-synbad.json
github-teleai-uagi-awesome-agent-memory,github,TeleAI-UAGI/Awesome-Agent-Memory,https://github.com/TeleAI-UAGI/Awesome-Agent-Memory,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/teleai-uagi-awesome-agent-memory--github-teleai-uagi-awesome-agent-memory.json
github-tencentcloud-tencentdb-agent-memory,github,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/tencentcloud-tencentdb-agent-memory--github-tencentcloud-tencentdb-agent-memory.json
github-the-african-research-collective-afrobench-eval-suite,github,The-African-Research-Collective/afrobench-eval-suite,https://github.com/The-African-Research-Collective/afrobench-eval-suite,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/the-african-research-collective-afrobench-eval-suite--github-the-african-research-collective-afrobench-eval-suite.json
github-thunderous77-glape,github,thunderous77/GLaPE,https://github.com/thunderous77/GLaPE,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/thunderous77-glape--github-thunderous77-glape.json
github-tprytkov-biomed-kg-memory-agent,github,tprytkov/biomed-kg-memory-agent,https://github.com/tprytkov/biomed-kg-memory-agent,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/tprytkov-biomed-kg-memory-agent--github-tprytkov-biomed-kg-memory-agent.json
github-ukgovernmentbeis-aisi-sandboxing,github,UKGovernmentBEIS/aisi-sandboxing,https://github.com/UKGovernmentBEIS/aisi-sandboxing,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/ukgovernmentbeis-aisi-sandboxing--github-ukgovernmentbeis-aisi-sandboxing.json
github-undertone0809-rudder,github,Undertone0809/rudder,https://github.com/Undertone0809/rudder,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/undertone0809-rudder--github-undertone0809-rudder.json
github-unipat-ai-saas-bench,github,UniPat-AI/SaaS-Bench,https://github.com/UniPat-AI/SaaS-Bench,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/unipat-ai-saas-bench--github-unipat-ai-saas-bench.json
github-varungodbole-llm-evals,github,varungodbole/llm-evals,https://github.com/varungodbole/llm-evals,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/varungodbole-llm-evals--github-varungodbole-llm-evals.json
github-vectorize-io-hindsight,github,vectorize-io/hindsight,https://github.com/vectorize-io/hindsight,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/vectorize-io-hindsight--github-vectorize-io-hindsight.json
github-vectorspacelab-general-agentic-memory,github,VectorSpaceLab/general-agentic-memory,https://github.com/VectorSpaceLab/general-agentic-memory,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/vectorspacelab-general-agentic-memory--github-vectorspacelab-general-agentic-memory.json
github-verifywise-ai-verifywise,github,verifywise-ai/verifywise,https://github.com/verifywise-ai/verifywise,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/verifywise-ai-verifywise--github-verifywise-ai-verifywise.json
github-vibecodingwithphil-agentwise,github,VibeCodingWithPhil/agentwise,https://github.com/VibeCodingWithPhil/agentwise,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/vibecodingwithphil-agentwise--github-vibecodingwithphil-agentwise.json
github-volcengine-openviking,github,volcengine/OpenViking,https://github.com/volcengine/OpenViking,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/volcengine-openviking--github-volcengine-openviking.json
github-wujiangxu-a-mem,github,WujiangXu/A-mem,https://github.com/WujiangXu/A-mem,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/wujiangxu-a-mem--github-wujiangxu-a-mem.json
github-wujiangxu-a-mem-sys,github,WujiangXu/A-mem-sys,https://github.com/WujiangXu/A-mem-sys,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/wujiangxu-a-mem-sys--github-wujiangxu-a-mem-sys.json
github-xiaoduoailab-llm-evals,github,XiaoduoAILab/llm_evals,https://github.com/XiaoduoAILab/llm_evals,README/description did not establish a substantive learning or evaluation mechanism.,sources/github/rejected/xiaoduoailab-llm-evals--github-xiaoduoailab-llm-evals.json
github-xlabs-club-awesome-x-ops,github,xlabs-club/awesome-x-ops,https://github.com/xlabs-club/awesome-x-ops,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/xlabs-club-awesome-x-ops--github-xlabs-club-awesome-x-ops.json
github-xvirobotics-metabot,github,xvirobotics/metabot,https://github.com/xvirobotics/metabot,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/xvirobotics-metabot--github-xvirobotics-metabot.json
github-xwiki-xwiki-platform,github,xwiki/xwiki-platform,https://github.com/xwiki/xwiki-platform,Full-README audit did not retain explicit evidence of an organization-level learning mechanism.,sources/github/rejected/xwiki-xwiki-platform--github-xwiki-xwiki-platform.json
github-yangforever17-skillsmith,github,yangforever17/SkillSmith,https://github.com/yangforever17/SkillSmith,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/yangforever17-skillsmith--github-yangforever17-skillsmith.json
github-yf-he-evotest,github,yf-he/EvoTest,https://github.com/yf-he/EvoTest,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/yf-he-evotest--github-yf-he-evotest.json
github-yishu5-claude-skills,github,YiShu5/claude-skills,https://github.com/YiShu5/claude-skills,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/yishu5-claude-skills--github-yishu5-claude-skills.json
github-ymx899-memorycloud,github,YMX899/MemoryCloud,https://github.com/YMX899/MemoryCloud,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/ymx899-memorycloud--github-ymx899-memorycloud.json
github-yxf203-awesome-efficient-agents,github,yxf203/Awesome-Efficient-Agents,https://github.com/yxf203/Awesome-Efficient-Agents,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/yxf203-awesome-efficient-agents--github-yxf203-awesome-efficient-agents.json
github-zhang677-accelopt,github,zhang677/AccelOpt,https://github.com/zhang677/AccelOpt,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/zhang677-accelopt--github-zhang677-accelopt.json
github-zhangfengcdt-memoir,github,zhangfengcdt/memoir,https://github.com/zhangfengcdt/memoir,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/zhangfengcdt-memoir--github-zhangfengcdt-memoir.json
github-zhanghandong-mempal,github,ZhangHanDong/mempal,https://github.com/ZhangHanDong/mempal,Generic agent-memory/evaluation repository lacked a demonstrated organizational operating mechanism.,sources/github/rejected/zhanghandong-mempal--github-zhanghandong-mempal.json
github-zju-real-knowu-bench,github,ZJU-REAL/KnowU-Bench,https://github.com/ZJU-REAL/KnowU-Bench,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/zju-real-knowu-bench--github-zju-real-knowu-bench.json
github-zzc-1998-sjtu-h3d,github,zzc-1998/SJTU-H3D,https://github.com/zzc-1998/SJTU-H3D,Relevant discovery held outside the bounded accepted review set; evidence preserved and not counted.,sources/github/rejected/zzc-1998-sjtu-h3d--github-zzc-1998-sjtu-h3d.json
podcasts-0e32d5842a517b9d,podcasts,"Amy Edmondson on Psychological Safety: What It Is, Why Fear Persists, and What Leaders Can Do",https://www.leanblog.org/2020/01/amy-edmondson-psychological-safety-speaking-up/,Independent review could not verify both a genuine publisher episode and a separate transcript source.,sources/podcasts/rejected/amy-edmondson-on-psychological-safety-what-it-is-why-fear-persists-and-what-lead--podcasts-0e32d5842a517b9d.json
podcasts-308dc440052521fc,podcasts,Introducing the Autonomous Enterprise Podcast,https://news.sap.com/2026/06/introducing-autonomous-enterprise-podcast-series/,Public retrieval did not substantiate the earlier discovery claim.,sources/podcasts/rejected/introducing-the-autonomous-enterprise-podcast--podcasts-308dc440052521fc.json
podcasts-lenny-21sFTZzIfUk,podcasts,How Snyk built a product-led growth juggernaut | Ben Williams (VP of Product,https://www.youtube.com/watch?v=21sFTZzIfUk,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/how-snyk-built-a-product-led-growth-juggernaut-ben-williams-vp-of-product--podcasts-lenny-21sftzzifuk.json
podcasts-lenny-6qAB6aUMIeA,podcasts,The new AI growth playbook for 2026 | How Lovable hit $200M ARR in one year,https://www.youtube.com/watch?v=6qAB6aUMIeA,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/the-new-ai-growth-playbook-for-2026-how-lovable-hit-200m-arr-in-one-year--podcasts-lenny-6qab6aumiea.json
podcasts-lenny-A6veeCbKIzw,podcasts,"The art and science of pricing | Madhavan Ramanujam (Monetizing Innovation,",https://www.youtube.com/watch?v=A6veeCbKIzw,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/the-art-and-science-of-pricing-madhavan-ramanujam-monetizing-innovation--podcasts-lenny-a6veecbkizw.json
podcasts-lenny-Bp_h674oIhw,podcasts,Behind the product: Replit | Amjad Masad (co-founder and CEO),https://www.youtube.com/watch?v=Bp_h674oIhw,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/behind-the-product-replit-amjad-masad-co-founder-and-ceo--podcasts-lenny-bp-h674oihw.json
podcasts-lenny-CYwgStMln6U,podcasts,"How marketplaces win: Liquidity, growth levers, quality, more | Benjamin Lauzier",https://www.youtube.com/watch?v=CYwgStMln6U,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/how-marketplaces-win-liquidity-growth-levers-quality-more-benjamin-lauzier--podcasts-lenny-cywgstmln6u.json
podcasts-lenny-DZtGxNs9AVg,podcasts,Building Lovable: $10M ARR in 60 days with 15 people | Anton Osika (CEO and,https://www.youtube.com/watch?v=DZtGxNs9AVg,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/building-lovable-10m-arr-in-60-days-with-15-people-anton-osika-ceo-and--podcasts-lenny-dztgxns9avg.json
podcasts-lenny-GT0jtVjRy2E,podcasts,How we restructured Airtable's entire org for AI | Howie Liu (co-founder and,https://www.youtube.com/watch?v=GT0jtVjRy2E,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/how-we-restructured-airtable-s-entire-org-for-ai-howie-liu-co-founder-and--podcasts-lenny-gt0jtvjry2e.json
podcasts-lenny-J9982NLmTXg,podcasts,Why securing AI is harder than anyone expected and guardrails are failing |,https://www.youtube.com/watch?v=J9982NLmTXg,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/why-securing-ai-is-harder-than-anyone-expected-and-guardrails-are-failing--podcasts-lenny-j9982nlmtxg.json
podcasts-lenny-NR85H55eYkM,podcasts,Pricing your AI product: Lessons from 400+ companies and 50 unicorns | Madhavan,https://www.youtube.com/watch?v=NR85H55eYkM,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/pricing-your-ai-product-lessons-from-400-companies-and-50-unicorns-madhavan--podcasts-lenny-nr85h55eykm.json
podcasts-lenny-RmnWHz8HD74,podcasts,"What world-class GTM looks like in 2026 | Jeanne DeWitt Grosser (Vercel, Stripe,",https://www.youtube.com/watch?v=RmnWHz8HD74,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/what-world-class-gtm-looks-like-in-2026-jeanne-dewitt-grosser-vercel-stripe--podcasts-lenny-rmnwhz8hd74.json
podcasts-lenny-crMrVozp_h8,podcasts,"The AI-native startup: 5 products, 7-figure revenue, 100% AI-written code.",https://www.youtube.com/watch?v=crMrVozp_h8,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/the-ai-native-startup-5-products-7-figure-revenue-100-ai-written-code--podcasts-lenny-crmrvozp-h8.json
podcasts-lenny-eKuFqQKYRrA,podcasts,AI prompt engineering in 2025: What works and what doesn’t | Sander Schulhoff,https://www.youtube.com/watch?v=eKuFqQKYRrA,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/ai-prompt-engineering-in-2025-what-works-and-what-doesn-t-sander-schulhoff--podcasts-lenny-ekufqqkyrra.json
podcasts-lenny-gI0ZNhA0rvE,podcasts,Inside Devin: The AI engineer that''s set to write 50% of its company’s code,https://www.youtube.com/watch?v=gI0ZNhA0rvE,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/inside-devin-the-ai-engineer-that-s-set-to-write-50-of-its-company-s-code--podcasts-lenny-gi0znha0rve.json
podcasts-lenny-h9o6gPQA6LA,podcasts,"Pattern Breakers: How to find a breakthrough startup idea | Mike Maples, Jr.",https://www.youtube.com/watch?v=h9o6gPQA6LA,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/pattern-breakers-how-to-find-a-breakthrough-startup-idea-mike-maples-jr--podcasts-lenny-h9o6gpqa6la.json
podcasts-lenny-iT7kq-R3Gjc,podcasts,The ultimate guide to AEO: How to get ChatGPT to recommend your product |,https://www.youtube.com/watch?v=iT7kq-R3Gjc,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/the-ultimate-guide-to-aeo-how-to-get-chatgpt-to-recommend-your-product--podcasts-lenny-it7kq-r3gjc.json
podcasts-lenny-kOnsqqVbIeY,podcasts,"Inside Google''s AI turnaround: AI Mode, AI Overviews, and vision for AI-powered",https://www.youtube.com/watch?v=kOnsqqVbIeY,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/inside-google-s-ai-turnaround-ai-mode-ai-overviews-and-vision-for-ai-powered--podcasts-lenny-konsqqvbiey.json
podcasts-lenny-peter-deng,podcasts,Peter Deng,https://github.com/ChatPRD/lennys-podcast-transcripts/tree/main/episodes/peter-deng,Independent review could not verify both a genuine publisher episode and a separate transcript source.,sources/podcasts/rejected/peter-deng--podcasts-lenny-peter-deng.json
podcasts-lenny-qImgGtnNbx0,podcasts,"He saved OpenAI, invented the “Like” button, and built Google Maps: Bret Taylor",https://www.youtube.com/watch?v=qImgGtnNbx0,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/he-saved-openai-invented-the-like-button-and-built-google-maps-bret-taylor--podcasts-lenny-qimggtnnbx0.json
podcasts-lenny-tOGK1nlHdFo,podcasts,Behind the founder: Marc Benioff,https://www.youtube.com/watch?v=tOGK1nlHdFo,Full-transcript audit did not retain this episode among the 30 records with two separated substantive guest passages.,sources/podcasts/rejected/behind-the-founder-marc-benioff--podcasts-lenny-togk1nlhdfo.json
fVut0ceg2IY,youtube,Book an OpenTable Icon today,https://www.youtube.com/watch?v=fVut0ceg2IY,Unrelated restaurant advertisement retained as a false-positive control,sources/youtube/rejected/2026-06-22--book-an-opentable-icon-today--opentable-uk-ireland--fVut0ceg2IY.md
